CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_MUNICIPIO,MUNICIPIO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MOR,NAP,FXMP,SEHHP,CAND_IND_1,CAND_IND_2,C_PT_MOR,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO,TIEMPO_PROCESAMIENTO,TIEMPO_PROCESAMIENTO_MINUTOS,TIEMPO_PROCESAMIENTO_VERIFICACION,TIEMPO_PROCESAMIENTO_VERIFICACION_MINUTOS
'210594C0100,'210594C01004,'21,PUEBLA,'072,HUAUCHINANGO,'0594,'01,C,'00,1,4,sin_dato,402,sin_dato,sin_dato,,,30,,12,23,38,,32,65,,,,,1,2,sin_dato,203.0,402.0,422.0, - ,1,F,9e73b918972f0ce4db86e33a558ff7138e289066db4bb327832261a0c5388e71,2024-05-12 11:32:19,2024-05-12 11:34:37,2024-05-12 11:38:54,CATD,ESCANER,ACTA PREP,0 days 00:02:18,2.3,0 days 00:06:35,6.58
'210595B0100,'210595B01004,'21,PUEBLA,'072,HUAUCHINANGO,'0595,'01,B,'00,1,4,sin_dato,437,sin_dato,sin_dato,,,66,,10,34,65,,24,26,,,,,4,3,sin_dato,232.0,437.0,457.0, - ,1,F,68725c0f2e5d37f87939c012b23a64e747902f558049735db27ab94fa04d2c6b,2024-05-12 11:31:18,2024-05-12 11:33:09,2024-05-12 11:34:18,CATD,ESCANER,ACTA PREP,0 days 00:01:51,1.85,0 days 00:03:00,3.0
'210595S0100,'210595S01004E,'21,PUEBLA,'072,HUAUCHINANGO,'0595,'01,S,'00,1,4E,sin_dato,sin_dato,sin_dato,sin_dato,,,0,,0,0,0,,0,0,,,,,sin_dato,sin_dato,sin_dato,0.0,0.0,1000.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,22fd8f319da12fcdbbc3cb395c5942839f8f74f6c3a02c9817e6a60f7e25a1bd,2024-05-12 11:34:09,2024-05-12 11:36:20,2024-05-12 11:38:01,CATD,ESCANER,ACTA PREP,0 days 00:02:11,2.18,0 days 00:03:52,3.87
'210596B0100,'210596B01004,'21,PUEBLA,'072,HUAUCHINANGO,'0596,'01,B,'00,2,4,sin_dato,587,sin_dato,sin_dato,,,25,,7,14,43,,17,11,,,,,3,1,sin_dato,121.0,587.0,607.0, - ,1,F,cfb3a5a5e22ba02ebbb7de2868e2b9b3bf7251ce18ebac9e872040869503f005,2024-05-12 11:36:38,2024-05-12 11:38:35,2024-05-12 11:39:54,CATD,ESCANER,ACTA PREP,0 days 00:01:57,1.95,0 days 00:03:16,3.27
'210596C0100,'210596C01004,'21,PUEBLA,'072,HUAUCHINANGO,'0596,'01,C,'00,2,4,sin_dato,586,sin_dato,sin_dato,,,65,,44,96,95,,24,18,,,,,7,0,sin_dato,349.0,586.0,606.0, - ,1,F,ede310034f026967ec4ac812575e0d6ace1a5f1765c471d8f22fa7568645fe28,2024-05-12 11:36:04,2024-05-12 11:37:53,2024-05-12 11:38:56,CATD,ESCANER,ACTA PREP,0 days 00:01:49,1.82,0 days 00:02:52,2.87
'210597B0100,'210597B01004,'21,PUEBLA,'072,HUAUCHINANGO,'0597,'01,B,'00,1,4,sin_dato,560,sin_dato,sin_dato,,,13,,50,54,27,,64,13,,,,,3,4,sin_dato,228.0,560.0,580.0, - ,1,F,a9a6f966ae4a0bff0991a66c61964fb9a8a7b3414d5e3a6571ca4595ec9ff3a2,2024-05-12 11:36:39,2024-05-12 11:38:46,2024-05-12 11:39:18,CATD,ESCANER,ACTA PREP,0 days 00:02:07,2.12,0 days 00:02:39,2.65
'210597C0100,'210597C01004,'21,PUEBLA,'072,HUAUCHINANGO,'0597,'01,C,'00,1,4,sin_dato,560,sin_dato,sin_dato,,,63,,27,9,30,,11,59,,,,,8,4,sin_dato,211.0,560.0,580.0, - ,1,F,732145a66bcdf8d94b8f71d2761ad7c5f1f043a0dfdc919808559b1a5ab8b3b0,2024-05-12 11:36:11,2024-05-12 11:38:11,2024-05-12 11:39:56,CATD,ESCANER,ACTA PREP,0 days 00:02:00,2.0,0 days 00:03:45,3.75
'210597C0200,'210597C02004,'21,PUEBLA,'072,HUAUCHINANGO,'0597,'02,C,'00,1,4,sin_dato,560,sin_dato,sin_dato,,,91,,12,18,69,,91,25,,,,,4,3,sin_dato,313.0,560.0,580.0, - ,1,F,4cf1fca53be658acb124ea466fa0dc709d0a661d626063ca7ffc2a07794c9571,2024-05-12 11:36:09,2024-05-12 11:38:42,2024-05-12 11:39:55,CATD,ESCANER,ACTA PREP,0 days 00:02:33,2.55,0 days 00:03:46,3.77
'210598B0100,'210598B01004,'21,PUEBLA,'072,HUAUCHINANGO,'0598,'01,B,'00,1,4,sin_dato,658,sin_dato,sin_dato,,,10,,50,73,77,,76,33,,,,,6,5,sin_dato,330.0,658.0,678.0, - ,1,F,4a44d8a83d600fbab9fbb357e7dfafe705cf45ecc8000c398df8598c26a54ba3,2024-05-12 11:38:28,2024-05-12 11:41:19,2024-05-12 11:42:12,CATD,ESCANER,ACTA PREP,0 days 00:02:51,2.85,0 days 00:03:44,3.73
'210598C0100,'210598C01004,'21,PUEBLA,'072,HUAUCHINANGO,'0598,'01,C,'00,1,4,sin_dato,657,sin_dato,sin_dato,,,29,,101,79,36,,45,89,,,,,3,0,sin_dato,382.0,657.0,677.0, - ,1,F,99db5c04bcdf35e70e21d71d6d1fee10454ee19bb307c1f36f8d1947405e3cc5,2024-05-12 13:41:35,2024-05-12 14:02:26,2024-05-12 14:04:07,CATD,ESCANER,ACTA PREP,0 days 00:20:51,20.85,0 days 00:22:32,22.53
'210598C0200,'210598C02004,'21,PUEBLA,'072,HUAUCHINANGO,'0598,'02,C,'00,1,4,sin_dato,657,sin_dato,sin_dato,,,53,,36,33,81,,24,47,,,,,8,3,sin_dato,285.0,657.0,677.0, - ,1,F,80d1ca087b4ae7ba4bb58d11d09500c9ab6108332c3dab9eb9980e01aa326ab1,2024-05-12 11:41:04,2024-05-12 11:45:00,2024-05-12 11:47:14,CATD,ESCANER,ACTA PREP,0 days 00:03:56,3.93,0 days 00:06:10,6.17
'210598C0300,'210598C03004,'21,PUEBLA,'072,HUAUCHINANGO,'0598,'03,C,'00,1,4,sin_dato,657,sin_dato,sin_dato,,,75,,95,99,107,,64,38,,,,,4,2,sin_dato,484.0,657.0,677.0, - ,1,F,c77e4969ff434ca6c654cb74751ca58aebd2db8686b4f437cfca93d8ebe9d7b7,2024-05-12 11:38:54,2024-05-12 11:41:26,2024-05-12 11:42:05,CATD,ESCANER,ACTA PREP,0 days 00:02:32,2.53,0 days 00:03:11,3.18
'210599C0100,'210599C01004,'21,PUEBLA,'072,HUAUCHINANGO,'0599,'01,C,'00,1,4,sin_dato,667,sin_dato,sin_dato,,,57,,75,58,70,,99,94,,,,,1,0,sin_dato,454.0,667.0,687.0, - ,1,F,e216160089a6dde1b0faaea9081b75be576fcca24be51645549a74e21e415ca3,2024-05-12 11:40:29,2024-05-12 11:43:58,2024-05-12 11:44:46,CATD,ESCANER,ACTA PREP,0 days 00:03:29,3.48,0 days 00:04:17,4.28
'210600B0100,'210600B01004,'21,PUEBLA,'072,HUAUCHINANGO,'0600,'01,B,'00,1,4,sin_dato,sin_dato,sin_dato,sin_dato,,,sin_dato,,sin_dato,sin_dato,sin_dato,,sin_dato,sin_dato,,,,,sin_dato,sin_dato,sin_dato,0.0,632.0,652.0,TODOS ILEGIBLES O SIN DATO,0,F,5f83124ba3099301099be0064cc8255752154e26f3d6fcb97b151d0c5f8d5259,2024-05-12 11:38:48,2024-05-12 11:41:20,2024-05-12 11:43:46,CATD,ESCANER,ACTA PREP,0 days 00:02:32,2.53,0 days 00:04:58,4.97
'210600C0100,'210600C01004,'21,PUEBLA,'072,HUAUCHINANGO,'0600,'01,C,'00,1,4,sin_dato,632,sin_dato,sin_dato,,,96,,69,27,69,,30,25,,,,,1,1,sin_dato,318.0,632.0,652.0, - ,1,F,b79df8195202613ba9128354c51b7e5c1ac6180b22d00efe7a36e516dfe16a0e,2024-05-12 13:37:49,2024-05-12 13:58:39,2024-05-12 13:59:24,CATD,ESCANER,ACTA PREP,0 days 00:20:50,20.83,0 days 00:21:35,21.58
'210601B0100,'210601B01004,'21,PUEBLA,'072,HUAUCHINANGO,'0601,'01,B,'00,1,4,sin_dato,515,sin_dato,sin_dato,,,39,,18,47,59,,51,57,,,,,1,4,sin_dato,276.0,515.0,535.0, - ,1,F,3241123c9089e32033adb1fff5bc72febc335181161850f4970f77ebdc433a2f,2024-05-12 11:39:52,2024-05-12 11:43:23,2024-05-12 11:43:47,CATD,ESCANER,ACTA PREP,0 days 00:03:31,3.52,0 days 00:03:55,3.92
'210601C0100,'210601C01004,'21,PUEBLA,'072,HUAUCHINANGO,'0601,'01,C,'00,1,4,sin_dato,514,sin_dato,sin_dato,,,35,,9,47,14,,43,51,,,,,3,1,sin_dato,203.0,514.0,534.0, - ,1,F,e8252d47fb21b38c8ea7a3a38638a6565f4f6c09437a6945f249dca17334856f,2024-05-12 11:40:08,2024-05-12 11:43:34,2024-05-12 12:15:55,CATD,ESCANER,ACTA PREP,0 days 00:03:26,3.43,0 days 00:35:47,35.78
'210602B0100,'210602B01004,'21,PUEBLA,'072,HUAUCHINANGO,'0602,'01,B,'00,1,4,sin_dato,619,sin_dato,sin_dato,,,97,,29,14,78,,60,58,,,,,5,3,sin_dato,344.0,619.0,639.0, - ,1,F,c827f23b7d270d50af4249e319c14f2c631bc2fc809e7e2c8e5cf03dc8926c6e,2024-05-12 11:38:30,2024-05-12 11:41:11,2024-05-12 11:42:15,CATD,ESCANER,ACTA PREP,0 days 00:02:41,2.68,0 days 00:03:45,3.75
'210602C0100,'210602C01004,'21,PUEBLA,'072,HUAUCHINANGO,'0602,'01,C,'00,1,4,sin_dato,619,sin_dato,sin_dato,,,54,,99,54,70,,92,72,,,,,1,4,sin_dato,446.0,619.0,639.0, - ,1,F,26db69b3ed803eab672819c5b4f179a312f28e5ccff94aa360802aa562ff4989,2024-05-12 11:49:28,2024-05-12 11:52:38,2024-05-12 11:58:09,CATD,ESCANER,ACTA PREP,0 days 00:03:10,3.17,0 days 00:08:41,8.68
'210603B0100,'210603B01004,'21,PUEBLA,'072,HUAUCHINANGO,'0603,'01,B,'00,1,4,sin_dato,sin_dato,sin_dato,sin_dato,,,sin_dato,,sin_dato,sin_dato,sin_dato,,sin_dato,sin_dato,,,,,sin_dato,sin_dato,sin_dato,0.0,728.0,748.0,TODOS ILEGIBLES O SIN DATO,0,F,a62e51e8ba4147746d413468455cf388cb6f447ef09f012274758bc578f8801b,2024-05-12 11:47:30,2024-05-12 11:50:14,2024-05-12 11:50:51,CATD,ESCANER,ACTA PREP,0 days 00:02:44,2.73,0 days 00:03:21,3.35
'210603C0100,'210603C01004,'21,PUEBLA,'072,HUAUCHINANGO,'0603,'01,C,'00,1,4,sin_dato,728,sin_dato,sin_dato,,,90,,35,98,29,,70,37,,,,,4,0,sin_dato,363.0,728.0,748.0, - ,1,F,30380e6300e9b91e931545db3fef14b7b262f82c0f41f5164736116be86d41f8,2024-05-12 11:47:03,2024-05-12 11:49:59,2024-05-12 12:19:02,CATD,ESCANER,ACTA PREP,0 days 00:02:56,2.93,0 days 00:31:59,31.98
'210603C0200,'210603C02004,'21,PUEBLA,'072,HUAUCHINANGO,'0603,'02,C,'00,1,4,sin_dato,728,sin_dato,sin_dato,,,48,,56,75,69,,106,102,,,,,4,3,sin_dato,463.0,728.0,748.0, - ,1,F,3fc64f0c5bf5f702ec979043d28248e91f8a7d0a50881299d82227ddbf6395b0,2024-05-12 11:50:22,2024-05-12 11:58:23,2024-05-12 11:55:45,CATD,ESCANER,ACTA PREP,0 days 00:08:01,8.02,0 days 00:05:23,5.38
'210603C0300,'210603C03004,'21,PUEBLA,'072,HUAUCHINANGO,'0603,'03,C,'00,1,4,sin_dato,728,sin_dato,sin_dato,,,74,,18,102,77,,39,125,,,,,8,4,sin_dato,447.0,728.0,748.0, - ,1,F,63b9b4a13020a1daf2b9cb8b1fa34e93dd585853ce7b9fcd6265eb181beaf955,2024-05-12 11:47:19,2024-05-12 11:50:40,2024-05-12 11:52:38,CATD,ESCANER,ACTA PREP,0 days 00:03:21,3.35,0 days 00:05:19,5.32
'210603C0400,'210603C04004,'21,PUEBLA,'072,HUAUCHINANGO,'0603,'04,C,'00,1,4,sin_dato,728,sin_dato,sin_dato,,,18,,101,54,14,,64,41,,,,,9,4,sin_dato,305.0,728.0,748.0, - ,1,F,15ba4b93cbd5ea1ccd298b5b75621cb02060d825097a22af637839d3f47c57e9,2024-05-12 11:50:35,2024-05-12 11:54:01,2024-05-12 11:55:46,CATD,ESCANER,ACTA PREP,0 days 00:03:26,3.43,0 days 00:05:11,5.18
'210603C0500,'210603C05004,'21,PUEBLA,'072,HUAUCHINANGO,'0603,'05,C,'00,1,4,sin_dato,727,sin_dato,sin_dato,,,71,,23,24,29,,34,102,,,,,8,2,sin_dato,293.0,727.0,747.0, - ,1,F,3af7660a01b272170a207a4d3d64aa67e1c6be852f95bc29215ce5221981a256,2024-05-12 11:51:43,2024-05-12 11:55:50,2024-05-12 11:56:25,CATD,ESCANER,ACTA PREP,0 days 00:04:07,4.12,0 days 00:04:42,4.7
'210603C0600,'210603C06004,'21,PUEBLA,'072,HUAUCHINANGO,'0603,'06,C,'00,1,4,sin_dato,727,sin_dato,sin_dato,,,sin_dato,,sin_dato,sin_dato,sin_dato,,sin_dato,sin_dato,,,,,sin_dato,sin_dato,sin_dato,0.0,727.0,747.0,TODOS ILEGIBLES O SIN DATO,0,F,704faa21bb96e859b1d64d7422ae3d3f83f356045f302fead1c148c6d41fd459,2024-05-12 11:55:22,2024-05-12 11:56:08,2024-05-12 11:58:40,CATD,ESCANER,ACTA PREP,0 days 00:00:46,0.77,0 days 00:03:18,3.3
'210604B0100,'210604B01004,'21,PUEBLA,'072,HUAUCHINANGO,'0604,'01,B,'00,1,4,sin_dato,671,sin_dato,sin_dato,,,63,,103,90,97,,35,55,,,,,1,2,sin_dato,446.0,671.0,691.0, - ,1,F,d3ac1b154c44c95c7cb55ece53002d5cf81bd349718441bc99aef93ecdd8632f,2024-05-12 11:55:33,2024-05-12 11:58:15,2024-05-12 11:59:06,CATD,ESCANER,ACTA PREP,0 days 00:02:42,2.7,0 days 00:03:33,3.55
'210604C0100,'210604C01004,'21,PUEBLA,'072,HUAUCHINANGO,'0604,'01,C,'00,1,4,sin_dato,671,sin_dato,sin_dato,,,20,,27,88,111,,57,73,,,,,5,1,sin_dato,382.0,671.0,691.0, - ,1,F,55149c8444c3b05865c87bdd5add3f610f84aba2d6a690dc490c04234fcae797,2024-05-12 11:56:42,2024-05-12 11:57:43,2024-05-12 11:59:28,CATD,ESCANER,ACTA PREP,0 days 00:01:01,1.02,0 days 00:02:46,2.77
'210604C0200,'210604C02004,'21,PUEBLA,'072,HUAUCHINANGO,'0604,'02,C,'00,1,4,sin_dato,671,sin_dato,sin_dato,,,43,,73,8,24,,19,32,,,,,7,5,sin_dato,211.0,671.0,691.0, - ,1,F,911ffe2ed1070e7aede31bd542190995a896a16669507674b4654dabfccbfd18,2024-05-12 11:58:27,2024-05-12 11:59:26,2024-05-12 12:00:18,CATD,ESCANER,ACTA PREP,0 days 00:00:59,0.98,0 days 00:01:51,1.85
'210604C0300,'210604C03004,'21,PUEBLA,'072,HUAUCHINANGO,'0604,'03,C,'00,1,4,sin_dato,670,sin_dato,sin_dato,,,32,,33,87,111,,52,17,,,,,0,0,sin_dato,332.0,670.0,690.0, - ,1,F,704bb5970596d33e1a750f523f354a861af3131c4a0e16598957733d3cd00f9c,2024-05-12 11:58:35,2024-05-12 12:01:45,2024-05-12 12:02:39,CATD,ESCANER,ACTA PREP,0 days 00:03:10,3.17,0 days 00:04:04,4.07
'210604C0400,'210604C04004,'21,PUEBLA,'072,HUAUCHINANGO,'0604,'04,C,'00,1,4,sin_dato,sin_dato,sin_dato,sin_dato,,,7,,68,60,38,,55,81,,,,,11,4,sin_dato,324.0,670.0,690.0, - ,1,F,0b1467b8fc03745c5044e74d885a0942e30a2dbdd23cd6b53f0355c6970287ea,2024-05-12 11:57:17,2024-05-12 11:59:07,2024-05-12 12:01:19,CATD,ESCANER,ACTA PREP,0 days 00:01:50,1.83,0 days 00:04:02,4.03
'210605B0100,'210605B01004,'21,PUEBLA,'072,HUAUCHINANGO,'0605,'01,B,'00,1,4,sin_dato,360,sin_dato,sin_dato,,,11,,53,sin_dato,90,,sin_dato,27,,,,,11,5,sin_dato,197.0,702.0,722.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,60daf8cd9461192b1339edc0e72025900978800a2f634d7187d7b6c4673da7ea,2024-05-12 11:57:22,2024-05-12 11:59:30,2024-05-12 12:37:53,CATD,ESCANER,ACTA PREP,0 days 00:02:08,2.13,0 days 00:40:31,40.52
'210605C0100,'210605C01004,'21,PUEBLA,'072,HUAUCHINANGO,'0605,'01,C,'00,1,4,sin_dato,701,sin_dato,sin_dato,,,100,,31,99,45,,38,123,,,,,7,0,sin_dato,443.0,701.0,721.0, - ,1,F,8a09fb23a340ddf355d84d25fc4f03cd5c711d4ca3c544f8babcafe53fe0f4e9,2024-05-12 11:59:04,2024-05-12 11:59:48,2024-05-12 12:00:46,CATD,ESCANER,ACTA PREP,0 days 00:00:44,0.73,0 days 00:01:42,1.7
'210606B0100,'210606B01004,'21,PUEBLA,'072,HUAUCHINANGO,'0606,'01,B,'00,1,4,sin_dato,515,sin_dato,sin_dato,,,58,,50,34,7,,8,23,,,,,5,3,sin_dato,188.0,515.0,535.0, - ,1,F,9459302770c3872db2191662723a1c619bbf2bef664ef9e1cd7603befffc95aa,2024-05-12 13:39:13,2024-05-12 13:59:15,2024-05-12 13:59:53,CATD,ESCANER,ACTA PREP,0 days 00:20:02,20.03,0 days 00:20:40,20.67
'210606C0100,'210606C01004,'21,PUEBLA,'072,HUAUCHINANGO,'0606,'01,C,'00,1,4,sin_dato,515,sin_dato,sin_dato,,,30,,33,24,82,,78,31,,,,,1,1,sin_dato,280.0,515.0,535.0, - ,1,F,ed76be00df72eba518baaf60ead547f14e687bbd5ee11b346a8acd147e79d1f2,2024-05-12 13:02:47,2024-05-12 13:19:46,2024-05-12 13:22:04,CATD,ESCANER,ACTA PREP,0 days 00:16:59,16.98,0 days 00:19:17,19.28
'210607B0100,'210607B01004,'21,PUEBLA,'072,HUAUCHINANGO,'0607,'01,B,'00,1,4,sin_dato,564,sin_dato,sin_dato,,,64,,94,36,92,,6,28,,,,,9,4,sin_dato,333.0,564.0,584.0, - ,1,F,daa82acef14d1f6e88c2414d1a046a39810a8f7880b92ac0c775ec17934a0eb0,2024-05-12 13:04:04,2024-05-12 13:22:16,2024-05-12 13:23:52,CATD,ESCANER,ACTA PREP,0 days 00:18:12,18.2,0 days 00:19:48,19.8
'210607C0100,'210607C01004,'21,PUEBLA,'072,HUAUCHINANGO,'0607,'01,C,'00,1,4,sin_dato,564,sin_dato,sin_dato,,,73,,59,58,67,,85,11,,,,,2,1,sin_dato,356.0,564.0,584.0, - ,1,F,767f4f96dc0b598836106bbe35130506410af86fa7352726f81d6ee37c084721,2024-05-12 13:05:45,2024-05-12 13:24:01,2024-05-12 13:25:52,CATD,ESCANER,ACTA PREP,0 days 00:18:16,18.27,0 days 00:20:07,20.12
'210607C0200,'210607C02004,'21,PUEBLA,'072,HUAUCHINANGO,'0607,'02,C,'00,1,4,sin_dato,563,sin_dato,sin_dato,,,68,,42,96,26,,94,20,,,,,4,1,sin_dato,351.0,563.0,583.0, - ,1,F,f89b6ec376dca08053685bc28f3a091b217ba4b3269a908926277f0299578898,2024-05-12 13:06:52,2024-05-12 13:25:07,2024-05-12 13:36:31,CATD,ESCANER,ACTA PREP,0 days 00:18:15,18.25,0 days 00:29:39,29.65
'210608B0100,'210608B01004,'21,PUEBLA,'072,HUAUCHINANGO,'0608,'01,B,'00,1,4,sin_dato,514,sin_dato,sin_dato,,,41,,62,40,72,,44,42,,,,,2,4,sin_dato,307.0,514.0,534.0, - ,1,F,27760aeb5024e8fb8911cdfaf8b06b6315ef813cbdf59b15ced16f615014d965,2024-05-12 13:07:56,2024-05-12 13:26:32,2024-05-12 13:27:44,CATD,ESCANER,ACTA PREP,0 days 00:18:36,18.6,0 days 00:19:48,19.8
'210608C0100,'210608C01004,'21,PUEBLA,'072,HUAUCHINANGO,'0608,'01,C,'00,1,4,sin_dato,513,sin_dato,sin_dato,,,17,,87,89,35,,20,27,,,,,7,4,sin_dato,286.0,513.0,533.0, - ,1,F,890c0ddbdd1a7e5162cb022429355610565d0e385c19fad3a4125a17815e28ad,2024-05-12 13:10:40,2024-05-12 13:28:48,2024-05-12 13:29:08,CATD,ESCANER,ACTA PREP,0 days 00:18:08,18.13,0 days 00:18:28,18.47
'210608C0200,'210608C02004,'21,PUEBLA,'072,HUAUCHINANGO,'0608,'02,C,'00,1,4,sin_dato,513,sin_dato,sin_dato,,,26,,58,9,59,,27,40,,,,,7,4,sin_dato,230.0,513.0,533.0, - ,1,F,9206bd04e88f9fa9ead40ef073abc26c1e2418d508d3f338bef84aa35d7865c4,2024-05-12 13:12:01,2024-05-12 13:32:18,2024-05-12 13:33:59,CATD,ESCANER,ACTA PREP,0 days 00:20:17,20.28,0 days 00:21:58,21.97
'210609B0100,'210609B01004,'21,PUEBLA,'072,HUAUCHINANGO,'0609,'01,B,'00,1,4,sin_dato,728,sin_dato,sin_dato,,,78,,38,58,28,,61,12,,,,,10,5,sin_dato,290.0,728.0,748.0, - ,1,F,5cf97f9173068e0bb0888489340e311baaaef77579e634a79927ef0078deceb4,2024-05-12 13:14:00,2024-05-12 13:32:41,2024-05-12 13:35:07,CATD,ESCANER,ACTA PREP,0 days 00:18:41,18.68,0 days 00:21:07,21.12
'210609C0100,'210609C01004,'21,PUEBLA,'072,HUAUCHINANGO,'0609,'01,C,'00,1,4,sin_dato,728,sin_dato,sin_dato,,,110,,71,64,26,,76,107,,,,,2,4,sin_dato,460.0,728.0,748.0, - ,1,F,6ec02b58666eeed1915d42b812d72924c40351b8b028b447f70061838aeecc50,2024-05-12 13:15:20,2024-05-12 13:34:22,2024-05-12 13:35:59,CATD,ESCANER,ACTA PREP,0 days 00:19:02,19.03,0 days 00:20:39,20.65
'210609C0200,'210609C02004,'21,PUEBLA,'072,HUAUCHINANGO,'0609,'02,C,'00,1,4,sin_dato,sin_dato,sin_dato,sin_dato,,,sin_dato,,sin_dato,sin_dato,sin_dato,,sin_dato,sin_dato,,,,,sin_dato,sin_dato,sin_dato,0.0,728.0,748.0,TODOS ILEGIBLES O SIN DATO,0,F,e806809431b08b7cceca41ccb20e250259099a23c55940c872347926ad783c2b,2024-05-12 13:16:21,2024-05-12 13:39:29,2024-05-12 13:40:50,CATD,ESCANER,ACTA PREP,0 days 00:23:08,23.13,0 days 00:24:29,24.48
'210609C0300,'210609C03004,'21,PUEBLA,'072,HUAUCHINANGO,'0609,'03,C,'00,1,4,sin_dato,727,sin_dato,sin_dato,,,sin_dato,,sin_dato,16,13,,41,44,,,,,8,1,sin_dato,123.0,727.0,747.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,10e2e5ad7b0ded1d2251a3169cc5696db99456ab9e1444300af11eafcaefb1ed,2024-05-12 12:00:09,2024-05-12 12:02:59,2024-05-12 12:33:50,CATD,ESCANER,ACTA PREP,0 days 00:02:50,2.83,0 days 00:33:41,33.68
'210609C0400,'210609C04004,'21,PUEBLA,'072,HUAUCHINANGO,'0609,'04,C,'00,1,4,sin_dato,727,sin_dato,sin_dato,,,0,,0,0,0,,0,0,,,,,sin_dato,sin_dato,sin_dato,0.0,727.0,747.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,d060b829ea5926f0bc12cca73b3dc85efb1ef90af2aa1693216a9e9ad63d08e3,2024-05-12 12:01:29,2024-05-12 12:02:29,2024-05-12 12:36:53,CATD,ESCANER,ACTA PREP,0 days 00:01:00,1.0,0 days 00:35:24,35.4
'210609C0500,'210609C05004,'21,PUEBLA,'072,HUAUCHINANGO,'0609,'05,C,'00,1,4,sin_dato,727,sin_dato,sin_dato,,,99,,70,68,78,,108,17,,,,,2,4,sin_dato,446.0,727.0,747.0, - ,1,F,9832be8944f40429556d57f3bd612443424d515866aac7fda09ff94b9d26c26c,2024-05-12 12:02:35,2024-05-12 12:03:45,2024-05-12 12:04:42,CATD,ESCANER,ACTA PREP,0 days 00:01:10,1.17,0 days 00:02:07,2.12
'210609C0600,'210609C06004,'21,PUEBLA,'072,HUAUCHINANGO,'0609,'06,C,'00,1,4,sin_dato,727,sin_dato,sin_dato,,,13,,15,47,17,,87,12,,,,,3,5,sin_dato,199.0,727.0,747.0, - ,1,F,9f2eb278728f9302405223cde0e2e368cbd40576c495cebd52017b6af86e9e66,2024-05-12 12:03:38,2024-05-12 12:05:33,2024-05-12 12:06:52,CATD,ESCANER,ACTA PREP,0 days 00:01:55,1.92,0 days 00:03:14,3.23
'210609C0700,'210609C07004,'21,PUEBLA,'072,HUAUCHINANGO,'0609,'07,C,'00,1,4,sin_dato,727,sin_dato,sin_dato,,,116,,36,97,36,,118,17,,,,,11,5,sin_dato,436.0,727.0,747.0, - ,1,F,56e2f0a48b81b8fdc30a69f664176670003ac284e58c45ecc27abba5af6bf211,2024-05-12 12:05:06,2024-05-12 12:07:01,2024-05-12 12:07:42,CATD,ESCANER,ACTA PREP,0 days 00:01:55,1.92,0 days 00:02:36,2.6
'210610C0100,'210610C01004,'21,PUEBLA,'072,HUAUCHINANGO,'0610,'01,C,'00,1,4,sin_dato,643,sin_dato,sin_dato,,,43,,34,40,83,,23,sin_dato,,,,,3,1,sin_dato,227.0,643.0,663.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,e49e21f9d2b6024dc2a9243ca730beacac6736cb8499af0113d5ca423728895b,2024-05-12 12:06:43,2024-05-12 12:10:50,2024-05-12 12:43:01,CATD,ESCANER,ACTA PREP,0 days 00:04:07,4.12,0 days 00:36:18,36.3
'210611B0100,'210611B01004,'21,PUEBLA,'072,HUAUCHINANGO,'0611,'01,B,'00,1,4,sin_dato,620,sin_dato,sin_dato,,,33,,72,100,24,,52,105,,,,,10,2,sin_dato,398.0,620.0,640.0, - ,1,F,b0967d627f6c602985600dcefd77033227593e2860692f2c7b86a5de48735d51,2024-05-12 12:28:34,2024-05-12 12:44:47,2024-05-12 13:02:44,CATD,ESCANER,ACTA PREP,0 days 00:16:13,16.22,0 days 00:34:10,34.17
'210611C0100,'210611C01004,'21,PUEBLA,'072,HUAUCHINANGO,'0611,'01,C,'00,1,4,sin_dato,620,sin_dato,sin_dato,,,73,,61,24,37,,47,93,,,,,1,4,sin_dato,340.0,620.0,640.0, - ,1,F,2ff747d87db96f105332552b8bb90de33d4a575ccbba2c147d0974cedefeae0f,2024-05-12 12:30:10,2024-05-12 12:45:44,2024-05-12 12:46:52,CATD,ESCANER,ACTA PREP,0 days 00:15:34,15.57,0 days 00:16:42,16.7
