,CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_DISTRITO,DISTRITO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MOR,NAP,FXMP,C_PAN_PRI_PRD_PSI,C_PAN_PRI_PRD,C_PAN_PRI_PSI,C_PAN_PRD_PSI,C_PRI_PRD_PSI,C_PAN_PRI,C_PAN_PRD,C_PAN_PSI,C_PRI_PRD,C_PRI_PSI,C_PRD_PSI,C_PT_PVEM_MOR_NAP_FXMP,C_PT_PVEM_MOR_NAP,C_PT_PVEM_MOR_FXMP,C_PT_PVEM_NAP_FXMP,C_PT_MOR_NAP_FXMP,C_PVEM_MOR_NAP_FXMP,C_PT_PVEM_MOR,C_PT_PVEM_NAP,C_PT_PVEM_FXMP,C_PT_MOR_NAP,C_PT_MOR_FXMP,C_PT_NAP_FXMP,C_PVEM_MOR_NAP,C_PVEM_MOR_FXMP,C_PVEM_NAP_FXMP,C_MOR_NAP_FXMP,C_PT_PVEM,C_PT_MOR,C_PT_NAP,C_PT_FXMP,C_PVEM_MOR,C_PVEM_NAP,C_PVEM_FXMP,C_MOR_NAP,C_MOR_FXMP,C_NAP_FXMP,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO,TIEMPO_PROCESAMIENTO,TIEMPO_PROCESAMIENTO_MINUTOS
56,'210594C0100,'210594C01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0594,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,402.0,422.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
57,'210595B0100,'210595B01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0595,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,437.0,457.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
58,'210595C0100,'210595C01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0595,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,437.0,457.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
59,'210595S0100,'210595S01002E,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0595,'01,S,'00,1,2E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,1000.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
60,'210596B0100,'210596B01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0596,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,587.0,607.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
61,'210596C0100,'210596C01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0596,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,586.0,606.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
62,'210597B0100,'210597B01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0597,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,560.0,580.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
63,'210597C0100,'210597C01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0597,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,560.0,580.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
64,'210597C0200,'210597C02002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0597,'02,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,560.0,580.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
65,'210598B0100,'210598B01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0598,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,658.0,678.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
66,'210598C0100,'210598C01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0598,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,657.0,677.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
67,'210598C0200,'210598C02002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0598,'02,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,657.0,677.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
68,'210598C0300,'210598C03002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0598,'03,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,657.0,677.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
69,'210599B0100,'210599B01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0599,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,668.0,688.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
70,'210599C0100,'210599C01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0599,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,667.0,687.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
71,'210600B0100,'210600B01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0600,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,632.0,652.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
72,'210600C0100,'210600C01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0600,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,632.0,652.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
73,'210601B0100,'210601B01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0601,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,515.0,535.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
74,'210601C0100,'210601C01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0601,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,514.0,534.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
75,'210602B0100,'210602B01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0602,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,619.0,639.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
76,'210602C0100,'210602C01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0602,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,619.0,639.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
77,'210603B0100,'210603B01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0603,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,728.0,748.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
78,'210603C0100,'210603C01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0603,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,728.0,748.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
79,'210603C0200,'210603C02002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0603,'02,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,728.0,748.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
80,'210603C0300,'210603C03002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0603,'03,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,728.0,748.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
81,'210603C0400,'210603C04002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0603,'04,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,728.0,748.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
82,'210603C0500,'210603C05002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0603,'05,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,727.0,747.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
83,'210603C0600,'210603C06002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0603,'06,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,727.0,747.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
84,'210604B0100,'210604B01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0604,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,671.0,691.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
85,'210604C0100,'210604C01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0604,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,671.0,691.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
86,'210604C0200,'210604C02002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0604,'02,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,671.0,691.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
87,'210604C0300,'210604C03002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0604,'03,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,670.0,690.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
88,'210604C0400,'210604C04002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0604,'04,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,670.0,690.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
89,'210605B0100,'210605B01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0605,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,702.0,722.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
90,'210605C0100,'210605C01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0605,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,701.0,721.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
91,'210606B0100,'210606B01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0606,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,515.0,535.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
92,'210606C0100,'210606C01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0606,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,515.0,535.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
93,'210607B0100,'210607B01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0607,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,564.0,584.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
94,'210607C0100,'210607C01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0607,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,564.0,584.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
95,'210607C0200,'210607C02002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0607,'02,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,563.0,583.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
96,'210608B0100,'210608B01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0608,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,514.0,534.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
97,'210608C0100,'210608C01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0608,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,513.0,533.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
98,'210608C0200,'210608C02002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0608,'02,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,513.0,533.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
99,'210609B0100,'210609B01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0609,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,728.0,748.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
100,'210609C0100,'210609C01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0609,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,728.0,748.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
101,'210609C0200,'210609C02002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0609,'02,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,728.0,748.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
102,'210609C0300,'210609C03002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0609,'03,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,727.0,747.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
103,'210609C0400,'210609C04002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0609,'04,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,727.0,747.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
104,'210609C0500,'210609C05002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0609,'05,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,727.0,747.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
105,'210609C0600,'210609C06002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0609,'06,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,727.0,747.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
106,'210609C0700,'210609C07002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0609,'07,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,727.0,747.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
107,'210610B0100,'210610B01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0610,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,643.0,663.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
108,'210610C0100,'210610C01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0610,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,643.0,663.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
109,'210610C0200,'210610C02002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0610,'02,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,643.0,663.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
110,'210611B0100,'210611B01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0611,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,620.0,640.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
111,'210611C0100,'210611C01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0611,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,620.0,640.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
112,'210611C0200,'210611C02002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0611,'02,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,619.0,639.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
113,'210611C0300,'210611C03002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0611,'03,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,619.0,639.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
114,'210612B0100,'210612B01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0612,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,730.0,750.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
115,'210612C0100,'210612C01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0612,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,730.0,750.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
