GUBERNATURA
03/06/2024 18:00 (UTC-6)

ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
8334,7770,12,7758,93.0885,6767,81.1975,17.9865,991,4070910,2619742.0,2600241.0,63.8737

CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_DISTRITO,DISTRITO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MORENA,NAP,FXMP,C_PAN_PRI_PRD_PSI,C_PAN_PRI_PRD,C_PAN_PRI_PSI,C_PAN_PRD_PSI,C_PRI_PRD_PSI,C_PAN_PRI,C_PAN_PRD,C_PAN_PSI,C_PRI_PRD,C_PRI_PSI,C_PRD_PSI,C_PT_PVEM_MORENA_NAP_FXMP,C_PT_PVEM_MORENA_NAP,C_PT_PVEM_MORENA_FXMP,C_PT_PVEM_NAP_FXMP,C_PT_MORENA_NAP_FXMP,C_PVEM_MORENA_NAP_FXMP,C_PT_PVEM_MORENA,C_PT_PVEM_NAP,C_PT_PVEM_FXMP,C_PT_MORENA_NAP,C_PT_MORENA_FXMP,C_PT_NAP_FXMP,C_PVEM_MORENA_NAP,C_PVEM_MORENA_FXMP,C_PVEM_NAP_FXMP,C_MORENA_NAP_FXMP,C_PT_PVEM,C_PT_MORENA,C_PT_NAP,C_PT_FXMP,C_PVEM_MORENA,C_PVEM_NAP,C_PVEM_FXMP,C_MORENA_NAP,C_MORENA_FXMP,C_NAP_FXMP,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
'210428C0100,'210428C01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0428,'01,C,'00,2,2,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,0,655,20,SIN ACTA POR PAQUETE NO ENTREGADO,0,N/A,N/A,N/A,N/A,N/A,CATD,ESCANER,N/A
'210428E0100,'210428E01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0428,'01,E,'00,2,2,195,465,4,469,ILEGIBLE,177,0,10,8,4,136,87,4,4,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,6,77,ILEGIBLE,ILEGIBLE,0,0,0,0,4,ILEGIBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,521,630,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,a44ae1dc51db5163d8eb69b88a38eaa3878114a1760445f0116daf74fd71f6db,03/06/2024 10:39:59,03/06/2024 10:49:38,03/06/2024 11:01:25,CATD,ESCANER,ACTA PREP
'210428E0101,'210428E01012,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0428,'01,E,'01,2,2,198,SIN DATO,7,463,6,197,3,13,7,3,138,61,2,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,463,463,629,20, - ,1,F,4a98ab1cbcfe9c20803dc4a8ba9bdc1d8cd2ba13042c830a64013b6d5dc2647f,03/06/2024 10:31:37,03/06/2024 10:42:08,03/06/2024 10:45:42,CATD,ESCANER,ACTA PREP
'210429B0100,'210429B01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0429,'01,B,'00,2,2,161,397,3,400,2,200,0,12,14,1,28,97,0,1,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,400,386,527,20, - ,1,F,0f303681f8759755b64f2275a375b516bb194d45bd2e4cf6b1fb92cfb69aa8ec,03/06/2024 10:29:39,03/06/2024 10:42:20,03/06/2024 10:44:08,CATD,ESCANER,ACTA PREP
'210429E0100,'210429E01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0429,'01,E,'00,2,2,63,104,11,115,12,69,2,2,2,1,1,18,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,115,115,144,20, - ,1,F,707d5f5061dd427ba6b877df15c0880c206e22070edd4a1f09e371545ca7f694,03/06/2024 10:41:12,03/06/2024 10:52:18,03/06/2024 11:00:52,CATD,ESCANER,ACTA PREP
'210502B0100,'210502B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0502,'01,B,'00,2,2,234,413,1,414,105,17,3,26,9,93,2,120,3,2,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,15,414,413,614,20, - ,1,F,fa39255ac90f7ee74697fcd7ca27d2241c7bee5fe5f8c934707a79130bacc57b,03/06/2024 13:42:33,03/06/2024 14:24:24,03/06/2024 14:25:43,CATD,ESCANER,ACTA PREP
'210502C0100,'210502C01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0502,'01,C,'00,2,2,SIN DATO,SIN DATO,SIN DATO,SIN DATO,99,13,3,21,10,73,2,149,2,1,3,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,15,SIN DATO,399,614,20, - ,1,F,68d4b9758e163425788325988b10d21915cfcbeac2a558af31fd73a1739a0068,03/06/2024 13:55:12,03/06/2024 14:35:37,03/06/2024 15:41:03,CATD,ESCANER,ACTA PREP
'210502C0200,'210502C02002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0502,'02,C,'00,2,2,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,0,614,20,SIN ACTA POR PAQUETE NO ENTREGADO,0,N/A,N/A,N/A,N/A,N/A,CATD,ESCANER,N/A
'210503B0100,'210503B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0503,'01,B,'00,2,2,235,454,2,456,43,27,2,60,9,76,3,197,2,7,0,5,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,18,458,458,659,20, - ,1,F,340839cc89fdfb8e8769646b175dbc577651b9c16a381b0bc730e9495314fe2c,03/06/2024 02:11:12,03/06/2024 02:32:44,03/06/2024 02:35:04,CASILLA,MOVIL,ACTA PREP
'210503C0100,'210503C01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0503,'01,C,'00,2,2,228,465,SIN DATO,465,53,36,6,34,10,77,3,194,1,4,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,22,SIN DATO,464,659,20, - ,1,F,9d9a4c0cf4ca7eb523e0b4f1c2b7405375e5053761e723c3bf20d68fcfe63903,03/06/2024 02:15:59,03/06/2024 02:44:13,03/06/2024 02:48:37,CASILLA,MOVIL,ACTA PREP
'210504B0100,'210504B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0504,'01,B,'00,2,2,170,448,1,449,33,61,5,18,17,97,1,180,7,0,0,5,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,449,449,585,20, - ,1,F,a014c0191d25820410cdd83a8336254f118eb898b200cb0fa62a74e0320d1e11,03/06/2024 05:15:27,03/06/2024 06:24:36,03/06/2024 06:29:57,CASILLA,MOVIL,ACTA PREP
'210504C0100,'210504C01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0504,'01,C,'00,2,2,146,467,5,472,21,65,1,33,18,81,2,217,4,4,0,2,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,472,472,585,20, - ,1,F,75a9586aeaa71426511e6331b2f4b9a45ad0133ee3ee94657bfce0e061ccead4,03/06/2024 05:05:06,03/06/2024 06:19:39,03/06/2024 06:21:47,CASILLA,MOVIL,ACTA PREP
'210504E0100,'210504E01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0504,'01,E,'00,2,2,154,385,3,388,115,38,3,14,3,59,2,105,3,1,13,0,0,0,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,388,386,508,20, - ,1,F,cc7dddbe50f83ec9066e00b0021bdcae95387459ef6898e94dd084a2a73d205a,03/06/2024 04:13:32,03/06/2024 05:30:52,03/06/2024 05:31:53,CASILLA,MOVIL,ACTA PREP
'210504E0101,'210504E01012,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0504,'01,E,'01,2,2,164,375,3,378,105,28,4,12,15,47,0,118,8,4,1,13,0,0,0,2,0,0,0,0,1,1,1,0,SIN DATO,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,14,378,378,508,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,f6cdcd43fd1ed8e0f0bc5ae247feb13b614376fd3e6dac8eceee54ca925978b6,03/06/2024 02:03:58,03/06/2024 02:20:52,03/06/2024 02:22:46,CASILLA,MOVIL,ACTA PREP
'210535B0100,'210535B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0535,'01,B,'00,2,2,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,0,692,20,SIN ACTA POR PAQUETE NO ENTREGADO,0,N/A,N/A,N/A,N/A,N/A,CATD,ESCANER,N/A
'210535C0100,'210535C01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0535,'01,C,'00,2,2,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,0,692,20,SIN ACTA POR PAQUETE NO ENTREGADO,0,N/A,N/A,N/A,N/A,N/A,CATD,ESCANER,N/A
'210535C0200,'210535C02002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0535,'02,C,'00,2,2,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,0,692,20,SIN ACTA POR PAQUETE NO ENTREGADO,0,N/A,N/A,N/A,N/A,N/A,CATD,ESCANER,N/A
'210536B0100,'210536B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0536,'01,B,'00,2,2,207,454,SIN DATO,454,147,24,3,13,24,6,8,184,0,7,0,6,0,0,0,2,1,0,0,0,0,2,0,0,1,0,1,3,0,0,1,0,0,0,0,1,1,1,4,0,0,3,0,0,0,0,0,0,11,454,454,627,20, - ,1,F,bcaa76be10ec6d72d3e1283553172df1619efd1efb01df9b2681d362a7a6d369,03/06/2024 02:44:55,03/06/2024 04:01:12,03/06/2024 04:14:37,CASILLA,MOVIL,ACTA PREP
'210536C0100,'210536C01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0536,'01,C,'00,2,2,215,443,3,446,139,15,3,14,25,4,12,193,1,3,2,11,1,0,0,2,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,1,0,0,9,446,446,627,20, - ,1,F,d8c7572f674cc29085f13248d0aead5a7f42bb457d45027d7bfc7e0b38b1d60d,03/06/2024 03:53:14,03/06/2024 05:13:15,03/06/2024 05:16:26,CASILLA,MOVIL,ACTA PREP
'210536C0200,'210536C02002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0536,'02,C,'00,2,2,215,443,3,446,165,14,3,14,22,2,3,209,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,446,446,627,20, - ,1,F,55a09d3a0ea91e06905fa8333d579e71a1f20632ccde69e45edeb2ff0d8a57b2,02/06/2024 23:25:02,02/06/2024 23:25:58,02/06/2024 23:28:48,CASILLA,MOVIL,ACTA PREP
'210537B0100,'210537B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0537,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,390,20,-,-,-,-,-,-,-,-,-,-
'210537C0100,'210537C01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0537,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,389,20,-,-,-,-,-,-,-,-,-,-
'210537E0100,'210537E01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0537,'01,E,'00,2,2,264,491,5,496,60,11,3,18,117,12,10,242,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,14,SIN DATO,497,729,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,dbb4dec137e2ff1836c7cd9ccda826c29f530259ad436a462f1ce46b2e9b8dc7,03/06/2024 03:40:00,03/06/2024 04:58:34,03/06/2024 05:15:43,CASILLA,MOVIL,ACTA PREP
'210538B0100,'210538B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0538,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,692,20,-,-,-,-,-,-,-,-,-,-
'210538E0100,'210538E01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0538,'01,E,'00,2,2,208,457,3,460,86,36,2,16,31,26,3,194,4,4,0,10,0,1,0,7,1,0,0,0,0,1,0,1,0,0,1,2,0,1,1,2,0,0,1,0,0,1,3,0,0,3,0,0,0,0,0,0,21,460,459,634,20, - ,1,F,5c0a15b53329a48931628a81c315044d01139be5b85ced1da2a69eb602908e79,03/06/2024 06:50:30,03/06/2024 07:53:34,03/06/2024 08:01:04,CASILLA,MOVIL,ACTA PREP
'210538E0101,'210538E01012,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0538,'01,E,'01,2,2,205,459,4,463,73,30,6,27,37,30,3,218,2,2,1,9,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,12,463,463,634,20, - ,1,F,42da72801641a2478c74528cba75acb60dbd6a6ac238da6936dbe6e13c385063,03/06/2024 07:03:32,03/06/2024 08:12:01,03/06/2024 08:13:56,CASILLA,MOVIL,ACTA PREP
'210539B0100,'210539B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0539,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,432,20,-,-,-,-,-,-,-,-,-,-
'210539C0100,'210539C01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0539,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,431,20,-,-,-,-,-,-,-,-,-,-
'210540B0100,'210540B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0540,'01,B,'00,2,2,89,207,6,213,53,15,0,8,3,4,2,107,1,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,5,212,212,268,20, - ,1,F,331a59937608377c4b88e48e67385e01680fd3c468d2d77e843db964c14c87a2,03/06/2024 01:35:08,03/06/2024 01:42:30,03/06/2024 01:45:15,CASILLA,MOVIL,ACTA PREP
'210540E0100,'210540E01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0540,'01,E,'00,2,2,195,441,8,449,96,13,2,15,22,13,17,221,0,8,0,11,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,2,2,0,0,3,0,0,0,1,0,0,10,444,444,610,20, - ,1,F,ed8722b6b77f440a678911c09c824d3ac81ae28f6f72fc9fb609416c4de45ab1,03/06/2024 03:48:30,03/06/2024 05:06:05,03/06/2024 05:22:57,CASILLA,MOVIL,ACTA PREP
'210541B0100,'210541B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0541,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,532,20,-,-,-,-,-,-,-,-,-,-
'210541C0100,'210541C01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0541,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,532,20,-,-,-,-,-,-,-,-,-,-
'210541C0200,'210541C02002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0541,'02,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,532,20,-,-,-,-,-,-,-,-,-,-
'210542B0100,'210542B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0542,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,728,20,-,-,-,-,-,-,-,-,-,-
'210542C0100,'210542C01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0542,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,727,20,-,-,-,-,-,-,-,-,-,-
'210543B0100,'210543B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'0543,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,745,20,-,-,-,-,-,-,-,-,-,-
'210594B0100,'210594B01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0594,'01,B,'00,1,2,169,261,6,267,38,22,14,15,22,18,2,107,6,0,1,2,1,SIN DATO,SIN DATO,3,2,SIN DATO,SIN DATO,SIN DATO,SIN DATO,2,2,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,2,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,6,267,267,402,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,63ed73dbc9707f5bfaf5f954fb3d8ff08c8d1245ef6db39316328798824e664d,03/06/2024 03:00:24,03/06/2024 04:15:56,03/06/2024 04:19:28,CATD,ESCANER,ACTA PREP
'210594C0100,'210594C01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0594,'01,C,'00,1,2,140,284,12,296,63,19,19,18,27,9,3,99,3,0,1,4,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5,296,282,402,20, - ,1,F,cf2a33e3f5dbb4cf9cfd3860ee845211d379d92d1a9024ab9a1866336750372b,03/06/2024 03:03:26,03/06/2024 04:19:11,03/06/2024 04:22:12,CATD,ESCANER,ACTA PREP
'210595B0100,'210595B01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0595,'01,B,'00,1,2,189,276,6,282,33,17,6,20,23,19,4,118,11,1,2,3,1,0,0,0,0,0,0,0,0,4,0,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,9,282,282,437,20, - ,1,F,2b91feb6c749053815eb2ddf3516ff0918ee67c869fee20e38abccf4129d08c5,03/06/2024 04:16:22,03/06/2024 05:37:54,03/06/2024 06:00:20,CATD,ESCANER,ACTA PREP
'210595C0100,'210595C01002,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0595,'01,C,'00,1,2,186,275,10,285,34,6,13,11,18,12,6,138,9,1,1,3,0,0,0,0,0,0,1,0,0,8,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,3,285,272,437,20, - ,1,F,c25aafc75cd47122e8a288701cb7122b44f236c046332ed52e65278da5934195,03/06/2024 04:15:44,03/06/2024 05:37:52,03/06/2024 06:07:33,CATD,ESCANER,ACTA PREP
'210595S0100,'210595S01002E,'21,PUEBLA,'002,HUAUCHINANGO DE DEGOLLADO,'0595,'01,S,'00,1,2E,714,320,SIN DATO,SIN DATO,58,20,8,24,12,8,2,146,2,1,5,2,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,6,1,SIN DATO,SIN DATO,SIN DATO,1,4,1,SIN DATO,1,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,1,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,14,320,320,0,1000,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,0314cc9254c6de3d797d383ff7f7cc96dc5f18692f0761458ac1f5e6befda699,03/06/2024 04:09:10,03/06/2024 05:30:58,03/06/2024 05:35:31,CATD,ESCANER,ACTA PREP
